"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
" SORCS3 ",-1.62609333333333,9.01278666666667,-19.582002160099,2.72098165002041e-09,2.81857419186781e-07,12.040332934708
" IGHV1OR15-9 ",1.39201,8.72488166666667,19.5669974795538,2.74138472635831e-09,2.82467649732086e-07,12.0326537251398
" SLCO5A1 ",1.92381666666667,9.784925,19.5598873604636,2.75111153255174e-09,2.82467649732086e-07,12.0290126470035
" ATP1A1 ",1.36862333333333,10.3691216666667,19.4832157178809,2.85844178947731e-09,2.89859768650863e-07,11.9896588050891
" CAPN13 ",-1.58016333333333,9.988985,-19.4795168148546,2.86373475121499e-09,2.89859768650863e-07,11.9877560440966
" SNORD15A ",1.47523333333334,10.8106166666667,19.4611947809148,2.89011188711696e-09,2.89859768650863e-07,11.9783252529367
" CCNF ",-1.71067,10.4889316666667,-19.4603792908665,2.89129208307882e-09,2.89859768650863e-07,11.9779052794907
" XRCC5 ",-1.5293,10.6872833333333,-19.4588977777473,2.89343751688896e-09,2.89859768650863e-07,11.9771422591257
" FBXL18 ",1.91249666666667,7.87780833333333,19.4559392342449,2.89772712471151e-09,2.89859768650863e-07,11.9756183408639
" AMMECR1 ",-1.37145,10.6501416666667,-19.4389101096135,2.92255388751751e-09,2.91093860924661e-07,11.9668419675384
" RNU1-51P ",1.3007,11.5293166666667,19.3565430099664,3.04597951555871e-09,3.02096359868625e-07,11.9242755563899
" CAPRIN2 ",1.28851333333334,10.53501,19.278043657327,3.16895272174225e-09,3.12940758546984e-07,11.8835272510261
" OR8K5 ",1.67406666666667,11.8174666666667,19.258372532701,3.20061571655506e-09,3.12940758546984e-07,11.8732883618763
" SGSH ",-1.98331,8.90583166666667,-19.2544499550844,3.2069710078587e-09,3.12940758546984e-07,11.8712453107434
" WFDC12 ",2.10130666666667,8.15594,19.2531814982201,3.20902910253268e-09,3.12940758546984e-07,11.8705845474496
" ERP27 ",1.57792666666666,8.83894333333333,19.1788874378035,3.33213985765868e-09,3.23592431926879e-07,11.8318020748177
" SLFNL1 ",-1.68294333333333,8.475495,-19.1652903705257,3.35522765074004e-09,3.24482534671362e-07,11.8246868768421
" RN7SL818P ",-2.31843,8.99715833333333,-19.0963772250191,3.47497487435255e-09,3.34674542960888e-07,11.7885424235936
" C2CD3 ",-1.99216,8.73388,-19.020063902297,3.61308262882014e-09,3.4654369065807e-07,11.7483541598356
" DDC ",1.78479666666667,6.68075166666667,18.9979257020485,3.65426646106155e-09,3.49057329540826e-07,11.7366635833772
" NEDD4 ",-1.27079333333333,8.79517666666667,-18.978196029053,3.69140421918449e-09,3.5116554341442e-07,11.7262326677486
" TXNRD1 ",-1.4871,10.86225,-18.967178986619,3.71232205026907e-09,3.51719878152932e-07,11.7204030303456
" TMEM244 ",-1.42344333333333,8.34702166666667,-18.944428331995,3.7559312400292e-09,3.53849103043189e-07,11.7083531857649
" SLC6A1 ",1.77643,7.33778833333333,18.9396510635374,3.76515971831256e-09,3.53849103043189e-07,11.7058209602443
" MB21D2 ",1.74917666666667,8.459595,18.9176976575293,3.80788936398599e-09,3.5642762010611e-07,11.6941756685049
" RNU1-49P ",1.58899333333333,8.53075666666667,18.8832094491557,3.87609539915572e-09,3.6136062187249e-07,11.6758522132214
" MRPL57 ",-1.74680333333333,10.3316316666667,-18.8653038493678,3.91203459570302e-09,3.61824430476338e-07,11.6663250189491
" FABP6 ",1.89253666666667,10.6254983333333,18.8652620327323,3.91211895482204e-09,3.61824430476338e-07,11.6663027579628
" NRG3 ",1.41104333333333,8.81459833333333,18.7875652252945,4.07236554436845e-09,3.74463145458044e-07,11.6248503893997
" CYP27C1 ",2.36157666666667,6.72200166666667,18.7835196970952,4.08090440409934e-09,3.74463145458044e-07,11.6226870655526
" LTA ",-1.35660333333334,9.293785,-18.6799242898483,4.30639855346345e-09,3.93604827786559e-07,11.5671212238021
" RNA5SP70 ",-1.40741666666667,9.54995833333333,-18.6673653854474,4.33465210738233e-09,3.9434823901874e-07,11.5603627977431
" SIRT2 ",1.61824666666667,9.43414333333333,18.6612993317646,4.34837162345287e-09,3.9434823901874e-07,11.5570966996776
" GIPC1 ",-1.84472333333333,9.41513833333333,-18.6420669630723,4.39218529101569e-09,3.9677776192908e-07,11.5467341365175
" LOC100130331 ",-1.40524,10.5398466666667,-18.5995506134493,4.49077235787811e-09,4.04117495540792e-07,11.5237857985311
" SCRN2 ",1.22137333333334,10.0328466666667,18.5440593007381,4.62311758464619e-09,4.1431418281328e-07,11.4937506626843
" HAVCR1 ",1.42649333333333,9.21911666666667,18.5372557800177,4.63963623436161e-09,4.1431418281328e-07,11.4900616702759
" NOS2 ",-1.7371,11.19875,-18.5290119844978,4.65973866772194e-09,4.14521103544257e-07,11.4855898192323
" ALOX5AP ",-1.66000333333333,8.98906833333333,-18.5157657498181,4.69224001786875e-09,4.1582523991052e-07,11.4783999929471
" IGSF10 ",-1.62666666666666,10.0209,-18.4482614033454,4.86178252705245e-09,4.29218050598529e-07,11.4416753202382
" EIF4A1P2 ",-1.74393333333333,13.0233666666667,-18.4244835639001,4.92309457516701e-09,4.32990812314783e-07,11.4287056109252
" RTDR1 ",-1.37790666666666,10.3252133333333,-18.3129736218723,5.22217568275441e-09,4.57568603902094e-07,11.3676460054804
" RFX4 ",1.25134333333333,9.13636166666667,18.294467613361,5.27371320145593e-09,4.60353683843945e-07,11.357474812486
" HIP1R ",-1.24763333333333,10.8047833333333,-18.2628400125088,5.36309022133879e-09,4.65317791899238e-07,11.3400667210182
" PCSK9 ",-2.25027333333333,8.05304333333333,-18.2552765893602,5.3847092948686e-09,4.65317791899238e-07,11.3358990563597
" DSG2 ",1.87146666666667,10.2563,18.2532650437699,5.390475128193e-09,4.65317791899238e-07,11.3347903311966
" KAT2A ",1.60002333333333,8.58682833333333,18.2252231440599,5.47156318887021e-09,4.70574624512908e-07,11.3193207961337
" GJC2 ",1.45876666666667,9.14901,18.196604462044,5.55570159846958e-09,4.76054180718862e-07,11.3035072810271
" SCHIP1 ",-1.56638,9.78467666666667,-18.1826673406721,5.59718977558759e-09,4.77852388643297e-07,11.2957967411802
" TCAP ",1.20825666666667,10.1094716666667,18.1578107454279,5.67202971991091e-09,4.82474440445123e-07,11.2820297312405
" TMC3 ",1.3103,10.4074166666667,18.1069307534481,5.82867104587858e-09,4.92821271168603e-07,11.2537877251833
" FOXK1 ",-1.23534333333334,9.89126166666667,-18.104600492956,5.83595790288473e-09,4.92821271168603e-07,11.2524922735113
" UBE2N ",-1.32605333333333,8.55911333333333,-18.0922529513745,5.87473658352154e-09,4.94305001993272e-07,11.2456250405869
" HECTD1 ",1.24539666666667,7.75232166666667,18.0680786452182,5.95147978812007e-09,4.98003849668183e-07,11.2321659813786
" RN7SL775P ",1.74325666666666,9.943305,18.064969039855,5.96143107467384e-09,4.98003849668183e-07,11.2304333375961
" ZNF445 ",-1.92784333333333,7.899625,-18.0576642498791,5.98487960051718e-09,4.98177103033049e-07,11.2263619461156
" RNA5SP200 ",-1.51624666666666,8.16679,-17.9954214525047,6.18883630437811e-09,5.13321024007618e-07,11.1916002544333
" MSLN ",-1.29220333333333,10.070365,-17.9836565285053,6.22823815524413e-09,5.14757257745656e-07,11.1850155797867
" TYW1 ",1.49687,9.11511833333333,17.9596497275499,6.30949600423978e-09,5.1963047127497e-07,11.1715652989397
" ZDHHC12 ",1.72287666666667,8.83926166666667,17.9448707105651,6.36009793762798e-09,5.20987812646153e-07,11.1632757133782
" CCDC88C ",2.67874333333333,6.79463833333333,17.9417952886679,6.37068376900303e-09,5.20987812646153e-07,11.1615498049396
" TXN2 ",1.49621666666667,10.7193583333333,17.904605134215,6.50023725059696e-09,5.29723879719102e-07,11.1406544048912
" LIAS ",1.72548333333333,8.78060833333333,17.8855172249038,6.56785135634412e-09,5.31696793181301e-07,11.1299121915228
" ZNF527 ",-1.46318,10.3197766666667,-17.8848938844392,6.57007235749838e-09,5.31696793181301e-07,11.1295611887573
" ITFG3 ",1.52634333333333,7.55323833333333,17.833222675637,6.75707794028386e-09,5.44805815303596e-07,11.1004206602478
" TGM7 ",1.36376666666666,10.97965,17.8273203491663,6.77880835963628e-09,5.44805815303596e-07,11.0970863745389
" RN7SL842P ",-1.52937333333333,10.32008,-17.8191049440184,6.80918253232797e-09,5.45366382408825e-07,11.0924434891696
" GNA12 ",1.38883333333333,11.2262833333333,17.8045722731893,6.86327946467217e-09,5.47361000772366e-07,11.0842249698081
" RNU6ATAC7P ",-1.36015666666667,10.2948883333333,-17.7998241718616,6.88105604437736e-09,5.47361000772366e-07,11.0815383062306
" HORMAD1 ",1.28534000000001,10.4963633333333,17.78181095538,6.94895722606734e-09,5.50882129482828e-07,11.0713389168724
" MYH9 ",1.30104333333334,8.80269833333333,17.7473119627729,7.08106380389335e-09,5.58970314820687e-07,11.051774903837
" MEX3C ",-1.54934,9.12107666666667,-17.7371353859157,7.12055740351397e-09,5.58970314820687e-07,11.0459963063394
" CDK6 ",-1.37419666666666,10.3348683333333,-17.7356129515607,7.12648647456533e-09,5.58970314820687e-07,11.0451315207197
" FOSB ",-1.73812666666667,10.54317,-17.7219905723321,7.17978014783416e-09,5.58970314820687e-07,11.0373901828798
" FAM154A ",-1.64323,9.780285,-17.7199234373909,7.187905371924e-09,5.58970314820687e-07,11.0362149281077
" HTT ",-1.52134666666667,8.03617666666667,-17.7181507827967,7.19488112782452e-09,5.58970314820687e-07,11.0352069843225
" SLC26A9 ",1.46744,8.67483666666667,17.7097833312964,7.22790919621096e-09,5.59670696465411e-07,11.0304477749951
" PRELP ",1.50793333333333,10.3311333333333,17.6886703566566,7.31198839150397e-09,5.63910547341142e-07,11.0184287998442
" PM20D1 ",-1.74752,8.82873,-17.6839196598427,7.33105486953989e-09,5.63910547341142e-07,11.0157223146437
" FAM20C ",2.10785,6.86658166666667,17.67018036955,7.38650394756665e-09,5.66306735216895e-07,11.0078907425955
" RNPEPL1 ",-1.24473333333333,12.1871666666667,-17.6582011691669,7.43522532762594e-09,5.66910870268604e-07,11.0010572727804
" TFAP2A ",1.39616666666667,11.0168166666667,17.6524762414509,7.4586339939528e-09,5.66910870268604e-07,10.997789815722
" B4GALT1 ",2.22093333333334,9.16856666666667,17.6503484932755,7.46735475060975e-09,5.66910870268604e-07,10.9965751393915
" RNU6-50P ",1.49693666666667,7.40054166666667,17.6422578827286,7.50061710688896e-09,5.67587282176172e-07,10.9919550285223
" STT3B ",1.44619,9.225305,17.6338238049739,7.53546470177532e-09,5.68378886097985e-07,10.9871364359596
" CAPN2 ",1.50474,8.74944666666667,17.6224653641567,7.58267610191945e-09,5.69628708213167e-07,10.9806432961888
" SIGLEC1 ",1.42495,8.354635,17.6180980663881,7.60091510079783e-09,5.69628708213167e-07,10.9781455388417
" UBE2I ",-1.2288,11.3565,-17.6055119367106,7.65374795428155e-09,5.71749690930898e-07,10.9709436423716
" CLEC5A ",1.42392666666667,7.93029666666667,17.583126582529,7.74871357142047e-09,5.76994463926827e-07,10.9581213114474
" METTL17 ",2.94881333333334,9.11706,17.5556124949751,7.86721221275707e-09,5.83952595677481e-07,10.9423379915917
" RN7SL83P ",-1.83665,10.0693083333333,-17.5491657385584,7.89526395823363e-09,5.8417433991921e-07,10.9386361271986
" MLLT4-AS1 ",-1.96435,7.989835,-17.5324277972739,7.968609427625e-09,5.87298721594824e-07,10.9290182509653
" RAB9BP1 ",-1.23416666666667,11.2007833333333,-17.5280564474432,7.98788753359759e-09,5.87298721594824e-07,10.9265048370838
" SYT10 ",1.31130333333333,9.32114166666667,17.5112282486268,8.06258076494631e-09,5.89342797627543e-07,10.9168229790025
" PRSS50 ",-1.48754,10.5834633333333,-17.5034456660654,8.09738323186176e-09,5.89342797627543e-07,10.9123421186966
" RN7SKP58 ",-1.57297333333333,10.8414133333333,-17.4992286303249,8.11630997451287e-09,5.89342797627543e-07,10.9099132760779
" SNX30 ",-1.33472,9.69000666666667,-17.4991121412012,8.11683348515216e-09,5.89342797627543e-07,10.9098461744202
" NIM1K ",1.42460666666667,10.28243,17.4901963094263,8.15701203992748e-09,5.90420744144689e-07,10.9047089797788
" CPVL ",1.45604666666667,8.41381333333333,17.4767401138553,8.21806525045655e-09,5.92998287282944e-07,10.8969505372082
" GOPC ",1.49577333333333,8.60022666666667,17.4496729427994,8.34239829383429e-09,5.99597304600914e-07,10.8813256335423
" MFAP4 ",1.32773,7.75327833333333,17.4456679594885,8.36096983718612e-09,5.99597304600914e-07,10.8790115673309
" TCEAL3 ",1.34738333333333,8.029855,17.3907850183148,8.62009110677699e-09,6.16208201972103e-07,10.8472448166543
" TROAP ",1.18334666666667,8.58651,17.3812537907282,8.66598293250496e-09,6.16208201972103e-07,10.8417174748517
" COPB1 ",1.5513,10.02945,17.3800260987433,8.67191359878361e-09,6.16208201972103e-07,10.8410052845959
" DIP2A ",-1.3302,11.7207,-17.3531136175262,8.80304619191836e-09,6.23624916702253e-07,10.8253801244945
" KCNJ13 ",1.30211,9.036015,17.3445274216028,8.84533951495203e-09,6.24722206287839e-07,10.8203897745234
" MAGEB3 ",1.48208666666667,8.34371666666667,17.3105555818906,9.01487528845271e-09,6.34772502561835e-07,10.800620043777
" REPS1 ",-1.81670666666667,8.48090333333333,-17.2938563847386,9.09951667706216e-09,6.37952308086603e-07,10.7908873227959
" FKBP1B ",1.50950333333333,7.62006166666667,17.2908636666841,9.11477747427119e-09,6.37952308086603e-07,10.7891420633553
" PIANP ",-1.60091666666666,9.63210833333333,-17.276141878575,9.19025840303585e-09,6.38765055660927e-07,10.7805522298919
" SMAP1 ",1.50464,9.61761333333333,17.2724221727673,9.20943827371817e-09,6.38765055660927e-07,10.7783806678399
" FXYD5 ",-1.33306666666667,10.8434666666667,-17.2666803260876,9.23913115894318e-09,6.38765055660927e-07,10.775027632333
" PKD2L1 ",-1.40891666666666,9.74870833333333,-17.2650054598966,9.24781219224295e-09,6.38765055660927e-07,10.7740493526488
" GOLGA2P5 ",1.71180333333333,8.430015,17.2619980316572,9.2634225259962e-09,6.38765055660927e-07,10.772292485045
" LZTS3 ",-1.37705666666667,10.1861716666667,-17.2237249868768,9.46462780933422e-09,6.48054127443456e-07,10.7499066353972
" USP14 ",-1.40924666666666,10.15071,-17.2227526942579,9.46980131178816e-09,6.48054127443456e-07,10.749337274015
" EFR3B ",1.23203333333333,8.66041333333333,17.2205470721902,9.48154878183458e-09,6.48054127443456e-07,10.7480455685955
" MIR222 ",1.83653333333333,7.69353666666667,17.2004648941636,9.58924801065942e-09,6.53498840305378e-07,10.736276735096
" TAS2R39 ",1.34724333333333,6.13024833333333,17.1915364685437,9.63756090355773e-09,6.54876478073528e-07,10.7310398220869
" CRYBA4 ",-1.24899666666667,8.59657833333333,-17.1777614023491,9.71262429264824e-09,6.58058530199862e-07,10.7229546348482
" PDZD2 ",-1.35416666666666,11.4514833333333,-17.135119463863,9.94908540526621e-09,6.72125604465332e-07,10.6978837654627
" CHST1 ",-1.38905666666666,8.542795,-17.1278321714249,9.99012378474038e-09,6.72947442343769e-07,10.6935928453517
" GUSBP3 ",1.70131666666667,9.62944166666667,17.1218238543523,1.00240993167678e-08,6.73290152091954e-07,10.6900535989726
" NKX2-8 ",-1.14711333333333,10.3398433333333,-17.1135346154262,1.00711811600209e-08,6.74508676139672e-07,10.6851686561703
" CGB1 ",1.42758333333333,9.25355166666667,17.1014157086471,1.01404522535244e-08,6.77202064965311e-07,10.678022457156
" TPRN ",1.22108333333334,7.15107166666667,17.0910968213512,1.01998466608866e-08,6.78661124993962e-07,10.6719335686781
" CDC42P6 ",-1.34220666666667,9.47549666666667,-17.087517666404,1.022053695769e-08,6.78661124993962e-07,10.6698207243566
" CCDC153 ",1.14871666666667,6.797995,17.0514119477421,1.04318507001477e-08,6.90724841671427e-07,10.6484812998813
" THOC1 ",-1.73834,8.77561,-17.0266236896895,1.05797008708887e-08,6.98529994894629e-07,10.6338038466205
" LOC286297 ",-1.24492333333333,10.2380716666667,-17.0134947878722,1.06589385906562e-08,7.01773677210237e-07,10.6260211430828
" AMBRA1 ",1.34738333333333,9.15004166666667,16.9824764432735,1.08487442590655e-08,7.12258260411381e-07,10.6076091649481
" SDCCAG3P1 ",-1.22336666666667,10.95725,-16.9572137185337,1.10060713756491e-08,7.19170739311306e-07,10.5925880652357
" SOWAHC ",1.53124333333334,10.2618116666667,16.9556734306631,1.10157443658187e-08,7.19170739311306e-07,10.591671473462
" EIF3M ",-1.2614,8.02441333333333,-16.9479516234287,1.10643780128336e-08,7.20328095936069e-07,10.587075104225
" HNRNPH2 ",1.45891666666667,8.18323166666667,16.9201964310058,1.12411410348576e-08,7.29036530818618e-07,10.5705361760401
" MESDC1 ",-1.24096666666667,10.8558833333333,-16.9171546445352,1.12607006948429e-08,7.29036530818618e-07,10.5687219244851
" TMEM45B ",1.56543,9.88385166666667,16.901876409971,1.13595110406199e-08,7.33282331089835e-07,10.5596042629781
" DTWD2 ",1.28146,10.2454033333333,16.89731353217,1.13892051252637e-08,7.33282331089835e-07,10.5568796128307
" CCDC97 ",1.30011666666667,8.46816166666667,16.8864226303254,1.14604252008027e-08,7.35454289915309e-07,10.5503732298703
" CXCL16 ",1.17818666666667,7.42382666666667,16.8825223016005,1.14860497502541e-08,7.35454289915309e-07,10.5480420694637
" SH3BP2 ",-1.27146666666667,10.7326,-16.8760095206846,1.15289779179533e-08,7.36180515982845e-07,10.5441482585066
" CTAGE10P ",1.35783333333333,12.42345,16.8631867836788,1.16140126929032e-08,7.37590996411772e-07,10.5364773918599
" C7orf55 ",1.19037666666667,7.66795833333333,16.8631345770996,1.16143603073377e-08,7.37590996411772e-07,10.5364461484114
" BCOR ",-1.33111666666667,10.4951416666667,-16.7836928859571,1.21567841806254e-08,7.69940676352816e-07,10.4887883640626
" GOLGA6L1 ",-1.12306666666667,10.6970666666667,-16.7769187649784,1.2204307717961e-08,7.70855826510884e-07,10.4847138167726
" C3 ",-1.17267666666666,10.045095,-16.7669734259513,1.22744484391765e-08,7.73190729113204e-07,10.4787287683935
" TIAM2 ",1.26905333333334,6.64729666666667,16.7617880533516,1.23111942080045e-08,7.73415103520111e-07,10.4756067986481
" CETP ",-1.28938666666666,10.0586066666667,-16.753747811107,1.23684096512595e-08,7.74920762747056e-07,10.4707640346655
" HSPB6 ",-1.26341,10.265395,-16.7423808349812,1.24497968824767e-08,7.77875388592851e-07,10.4639134654495
" PLAGL1 ",1.25742,7.97577666666667,16.7378614785608,1.24823184165155e-08,7.77875388592851e-07,10.4611884486697
" H2BFM ",1.54823666666667,7.39754833333333,16.7199235461029,1.26123228433613e-08,7.83789056029555e-07,10.4503650602831
" SLC7A5 ",1.0989,10.8923833333333,16.7155190387704,1.26444709772649e-08,7.83789056029555e-07,10.447705652033
" RNA5SP117 ",-1.48022,9.41295333333333,-16.7008272207822,1.27523570376599e-08,7.88379802325568e-07,10.4388296566605
" TNFRSF10D ",1.15751666666667,8.75812166666667,16.689314118162,1.28376066754672e-08,7.89291688054173e-07,10.4318684844429
" GLG1 ",1.14946,9.78743666666667,16.684106691791,1.2876370617134e-08,7.89291688054173e-07,10.4287183028819
" RALGAPA2 ",1.36683333333333,8.96385333333333,16.674895497372,1.29452533129181e-08,7.89291688054173e-07,10.4231436183471
" SDF2L1 ",1.15436333333334,9.626785,16.6736342160411,1.29547167868171e-08,7.89291688054173e-07,10.4223800362862
" KRT84 ",-1.25380333333333,10.471965,-16.671965000638,1.29672526853716e-08,7.89291688054173e-07,10.4213693993887
" BCL6 ",-1.38675,9.204805,-16.6715598777712,1.29702971864568e-08,7.89291688054173e-07,10.4211240996178
" TUBB7P ",1.35249333333333,5.9087,16.6548181846053,1.30967994554801e-08,7.94914335700194e-07,10.4109817600374
" RN7SL120P ",1.70271666666667,9.38820833333333,16.6496119600444,1.31364137253783e-08,7.95247778434782e-07,10.4078256361179
" SYTL2 ",-1.98157666666666,8.403345,-16.6186074722109,1.3375066736469e-08,8.07597617686223e-07,10.3890091491201
